Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Protein Groups
FALSE	High	Master Protein	ENST00000323571.p1	ENST00000323571.p1	0	45.369	37	12	25	12	440	46.3	10.93	23.08	12	1
FALSE	High	Master Protein	ENST00000381323.p1	ENST00000381323.p1	0	45.362	18	5	26	3	323	37.3	6.01	39.25	5	1
FALSE	High	Master Protein	ENST00000249014.p1	ENST00000249014.p1	0	45.345	30	11	21	11	391	40.3	7.15	22.96	11	1
FALSE	High	Master Protein	ENST00000372874.p1	ENST00000372874.p1	0	45.345	30	9	19	9	363	40.7	5.95	22.4	9	1
FALSE	High	Master Protein	ENST00000251413.p1	ENST00000251413.p1	0	45.33	30	11	26	11	451	51.1	6.14	24	11	1
FALSE	High	Master Protein	ENST00000311330.p1	ENST00000311330.p1	0	45.313	15	10	22	10	762	81.2	5.35	28.11	10	1
FALSE	High	Master Protein	ENST00000311189.p1	ENST00000311189.p1	0	45.293	46	10	32	5	189	21.3	5.31	44.75	10	1
FALSE	High	Master Protein	ENST00000289228.p1	ENST00000289228.p1	0	45.278	32	8	27	2	376	42.3	6.4	41.54	8	1
FALSE	High	Master Protein	ENST00000412615.p1	ENST00000412615.p1	0	45.271	23	10	13	10	582	64.8	5.29	11.97	10	1
FALSE	High	Master Protein	ENST00000323544.p1	ENST00000323544.p1	0	45.221	27	13	17	13	490	53.3	5.43	20.53	13	1
FALSE	High	Master Protein	ENST00000300456.p1	ENST00000300456.p1	0	45.218	21	13	24	11	643	72	8.47	18.03	13	1
FALSE	High	Master Protein	ENST00000353334.p1	ENST00000353334.p1	0	45.201	25	7	16	7	292	32.7	9.55	38.26	7	1
FALSE	High	Master Protein	ENST00000526104.p1	ENST00000526104.p1	0	45.182	23	11	32	11	531	59.7	5.33	36.69	11	1
FALSE	High	Master Protein	ENST00000303904.p1	ENST00000303904.p1	0	45.179	25	7	24	7	327	36.1	5.73	28.44	7	1
FALSE	High	Master Protein	TALONT003864562.p1	TALONT003864562.p1	0	45.169	36	10	20	10	341	37.5	5.47	21.14	10	1
FALSE	High	Master Protein	ENST00000323944.p1	ENST00000323944.p1	0	45.101	30	10	27	10	360	39.5	10.21	27.49	10	1
FALSE	High	Master Protein	TALONT002396896.p1	TALONT002396896.p1	0	45.08	30	6	14	6	235	27.3	7.05	27.7	6	1
FALSE	High	Master Protein	ENST00000261776.p1	ENST00000261776.p1	0	45.048	15	10	18	10	782	87.9	6.13	21.97	10	1
FALSE	High	Master Protein	ENST00000254436.p1	ENST00000254436.p1	0	44.995	27	13	27	13	475	54.1	6.38	23.06	13	1
FALSE	High	Master Protein	ENST00000586027.p1	ENST00000586027.p1	0	44.989	17	8	17	8	333	36	6.28	24.26	8	1
FALSE	High	Master Protein	TALONT002360864.p1	TALONT002360864.p1	0	44.987	37	9	27	9	219	24	9.69	37.79	9	1
FALSE	High	Master Protein	TALONT002689903.p1	TALONT002689903.p1	0	44.955	20	10	28	10	437	49	5.71	32.92	10	1
FALSE	High	Master Protein	ENST00000500692.p1	ENST00000500692.p1	0	44.93	25	7	43	5	320	36.2	7.33	46.33	7	1
FALSE	High	Master Protein	ENST00000599630.p1	ENST00000599630.p1	0	44.905	22	5	31	5	189	20.4	5.3	62.62	5	1
FALSE	High	Master Protein	TALONT001203109.p1	TALONT001203109.p1	0	44.822	20	11	15	11	607	65.5	9.74	24.03	11	1
FALSE	High	Master Protein	ENST00000374517.p1	ENST00000374517.p1	0	44.76	43	6	55	6	129	14.2	4.97	118.31	6	1
FALSE	High	Master Protein	ENST00000400968.p1	ENST00000400968.p1	0	44.757	22	12	27	12	538	60.6	8.03	35.34	12	1
FALSE	High	Master Protein	ENST00000225430.p1	ENST00000225430.p1	0	44.739	24	8	28	8	196	23.5	11.47	63.71	8	1
FALSE	High	Master Protein	ENST00000314940.p2	ENST00000314940.p2	0	44.733	28	7	18	7	305	30.8	9.29	47.01	7	1
FALSE	High	Master Protein	ENST00000547815.p1	ENST00000547815.p1	0	44.72	24	10	23	10	471	52.5	6.62	38.75	10	1
FALSE	High	Master Protein	TALONT001003308.p1	TALONT001003308.p1	0	44.696	23	5	22	5	245	26.6	4.68	45.13	5	1
FALSE	High	Master Protein	ENST00000304636.p1	ENST00000304636.p1	0	44.671	6	10	18	10	1466	138.5	6.61	22.25	10	1
FALSE	High	Master Protein	ENST00000324238.p1	ENST00000324238.p1	0	44.664	24	10	11	10	442	49.7	5.14	11.77	10	1
FALSE	High	Master Protein	ENST00000355754.p1	ENST00000355754.p1	0	44.647	20	11	19	11	640	73.1	6.02	24.27	11	1
FALSE	High	Master Protein	ENST00000381946.p1	ENST00000381946.p1	0	44.632	5	6	72	1	1039	115.4	6.55	86.45	6	1
FALSE	High	Master Protein	ENST00000262288.p1	ENST00000262288.p1	0	44.626	17	9	21	9	452	50.8	5.81	49.62	9	1
FALSE	High	Master Protein	ENST00000245304.p3	ENST00000245304.p3	0	44.61	34	8	32	5	183	20.6	4.82	44.37	8	1
FALSE	High	Master Protein	ENST00000371717.p1	ENST00000371717.p1	0	44.594	21	10	17	10	528	58.7	7.36	22.71	10	1
FALSE	High	Master Protein	ENST00000337714.p1	ENST00000337714.p1	0	44.587	17	12	30	12	903	97.3	4.94	17.66	12	1
FALSE	High	Master Protein	ENST00000327367.p1	ENST00000327367.p1	0	44.58	24	10	16	4	425	48.1	7.15	16.87	10	1
FALSE	High	Master Protein	ENST00000284240.p3	ENST00000284240.p3	0	44.563	19	3	16	3	161	17.9	8.73	39.72	3	1
FALSE	High	Master Protein	ENST00000392365.p1	ENST00000392365.p1	0	44.535	37	8	14	8	313	36	8.25	14.91	8	1
FALSE	High	Master Protein	TALONT003744484.p1	TALONT003744484.p1	0	44.518	29	10	25	9	268	31	8.66	26.39	10	1
FALSE	High	Master Protein	ENST00000313543.p1	ENST00000313543.p1	0	44.513	29	8	18	8	300	34.5	6.46	29.48	8	1
FALSE	High	Master Protein	ENST00000370214.p1	ENST00000370214.p1	0	44.507	19	11	20	11	659	75.4	9.36	21.35	11	1
FALSE	High	Master Protein	ENST00000376236.p1	ENST00000376236.p1	0	44.48	18	11	13	11	666	73.1	5.59	24.04	11	1
FALSE	High	Master Protein	ENST00000368719.p2	ENST00000368719.p2	0	44.473	29	7	72	7	111	12.3	6.3	88.09	7	1
FALSE	High	Master Protein	ENST00000647248.p1	ENST00000647248.p1	0	44.463	36	9	25	9	131	14.6	10.92	31.07	9	1
FALSE	High	Master Protein	ENST00000254950.p1	ENST00000254950.p1	0	44.375	21	9	29	7	491	54.2	8.22	29.96	9	1
FALSE	High	Master Protein	TALONT000739868.p1	TALONT000739868.p1	0	44.346	48	7	21	7	123	13.9	5.52	41.41	7	1
FALSE	High	Master Protein	ENST00000379215.p1	ENST00000379215.p1	0	44.335	24	6	30	6	368	39.2	9.32	20.97	6	1
FALSE	High	Master Protein	ENST00000331320.p1	ENST00000331320.p1	0	44.311	23	15	24	14	715	80.7	9.26	15.96	15	1
FALSE	High	Master Protein	ENST00000301281.p1	ENST00000301281.p1	0	44.306	22	10	21	10	441	49.7	6.89	28.62	10	1
FALSE	High	Master Protein	ENST00000534313.p1	ENST00000534313.p1	0	44.273	19	15	25	15	1042	112.1	6.6	24.31	15	1
FALSE	High	Master Protein	TALONT003291995.p2	TALONT003291995.p2	0	44.157	55	7	32	3	132	13.9	10.45	59.38	7	1
FALSE	High	Master Protein	ENST00000372559.p1	ENST00000372559.p1	0	44.124	24	10	20	10	395	43.9	5.99	30.55	10	1
FALSE	High	Master Protein	ENST00000294179.p1	ENST00000294179.p1	0	44.114	32	10	23	10	355	39.6	9.16	16.62	10	1
FALSE	High	Master Protein	ENST00000642050.p1	ENST00000642050.p1	0	44.113	24	6	16	6	306	34.2	6.52	29.56	6	1
FALSE	High	Master Protein	TALONT003972962.p1	TALONT003972962.p1	0	44.103	22	8	33	7	335	38	9.16	42.27	8	1
FALSE	High	Master Protein	ENST00000672896.p1	ENST00000672896.p1	0	44.045	25	12	20	12	590	69	6.73	15.53	12	1
FALSE	High	Master Protein	ENST00000492810.p1	ENST00000492810.p1	0	44.045	55	8	20	1	154	17.7	9.38	32.94	8	1
FALSE	High	Master Protein	TALONT003827468.p1	TALONT003827468.p1	0	44.026	13	7	22	7	534	59.3	7.2	25.46	7	1
FALSE	High	Master Protein	ENST00000308731.p1	ENST00000308731.p1	0	43.996	19	12	14	11	659	76.2	7.77	17.76	12	1
FALSE	High	Master Protein	TALONT000344639.p1	TALONT000344639.p1	0	43.988	22	5	23	5	274	29.9	7.97	32.86	5	1
FALSE	High	Master Protein	ENST00000300784.p1	ENST00000300784.p1	0	43.983	30	8	22	8	309	35.1	7.55	33.46	8	1
FALSE	High	Master Protein	ENST00000427159.p1	ENST00000427159.p1	0	43.968	15	10	14	10	847	96.5	8.4	20.79	10	1
FALSE	High	Master Protein	ENST00000424785.p1	ENST00000424785.p1	0	43.964	30	9	16	9	255	29.4	7.17	15.06	9	1
FALSE	High	Master Protein	ENST00000349379.p1	ENST00000349379.p1	0	43.944	61	10	27	1	140	16.3	6.8	35.32	10	1
FALSE	High	Master Protein	ENST00000380155.p1	ENST00000380155.p1	0	43.943	28	9	16	9	352	39.9	4.53	25.59	9	1
FALSE	High	Master Protein	ENST00000354650.p1	ENST00000354650.p1	0	43.902	27	14	29	7	537	60.7	6.67	32.53	14	1
FALSE	High	Master Protein	ENST00000407796.p1	ENST00000407796.p1	0	43.868	18	8	16	8	480	55.7	6.07	27.86	8	1
FALSE	High	Master Protein	ENST00000233154.p1	ENST00000233154.p1	0	43.798	24	10	21	9	380	42.9	6.95	26.95	10	1
FALSE	High	Master Protein	ENST00000162330.p1	ENST00000162330.p1	0	43.728	14	11	18	10	870	93.3	5.67	14.67	11	1
FALSE	High	Master Protein	ENST00000393818.p1	ENST00000393818.p1	0	43.713	17	8	17	8	564	62.3	6.99	31.66	8	1
FALSE	High	Master Protein	ENST00000307731.p1	ENST00000307731.p1	0	43.71	22	12	17	12	585	66.2	7.34	11.13	12	1
FALSE	High	Master Protein	ENST00000252595.p1	ENST00000252595.p1	0	43.682	20	14	23	11	651	71.7	8.57	19.05	14	1
FALSE	High	Master Protein	TALONT000434715.p1	TALONT000434715.p1	0	43.639	30	6	105	6	214	23	8.84	139.22	6	1
FALSE	High	Master Protein	ENST00000278927.p1	ENST00000278927.p1	0	43.625	26	7	18	7	390	41.2	9.32	39.3	7	1
FALSE	High	Master Protein	ENST00000252593.p1	ENST00000252593.p1	0	43.583	17	5	21	5	198	21.7	5.95	59.21	5	1
FALSE	High	Master Protein	ENST00000358776.p1	ENST00000358776.p1	0	43.567	32	11	20	11	436	47.9	7.23	24.94	11	1
FALSE	High	Master Protein	TALONT001290245.p1	TALONT001290245.p1	0	43.508	26	9	25	9	383	43.2	6.74	28.78	9	1
FALSE	High	Master Protein	ENST00000261875.p1	ENST00000261875.p1	0	43.486	18	8	12	8	362	43.1	8.94	26.15	8	1
FALSE	High	Master Protein	ENST00000357732.p1	ENST00000357732.p1	0	43.446	32	8	31	8	392	42.2	4.74	53.38	8	1
FALSE	High	Master Protein	ENST00000407327.p1	ENST00000407327.p1	0	43.433	17	14	27	14	704	79.8	8.53	24.12	14	1
FALSE	High	Master Protein	ENST00000380815.p1	ENST00000380815.p1	0	43.409	35	11	19	11	372	41.9	7.31	36.59	11	1
FALSE	High	Master Protein	ENST00000338399.p1	ENST00000338399.p1	0	43.395	15	8	29	8	506	56.9	4.75	34.24	8	1
FALSE	High	Master Protein	TALONT003333096.p1	TALONT003333096.p1	0	43.379	23	7	20	7	484	53.5	10.52	20.16	7	1
FALSE	High	Master Protein	TALONT002348138.p1	TALONT002348138.p1	0	43.377	23	7	50	4	316	34.2	9.03	59.28	7	1
FALSE	High	Master Protein	ENST00000287263.p1	ENST00000287263.p1	0	43.374	24	10	22	10	657	71.9	9.33	30.79	10	1
FALSE	High	Master Protein	ENST00000370828.p1	ENST00000370828.p1	0	43.351	25	10	19	10	556	62.4	6.68	19.32	10	1
FALSE	High	Master Protein	ENST00000261813.p2	ENST00000261813.p2	0	43.313	55	8	30	8	122	14.2	6.81	37.04	8	1
FALSE	High	Master Protein	ENST00000310571.p1	ENST00000310571.p1	0	43.292	29	12	16	12	392	42.2	6.32	20.54	12	1
FALSE	High	Master Protein	ENST00000560055.p1	ENST00000560055.p1	0	43.286	31	8	26	8	170	19.1	11.46	39.09	8	1
FALSE	High	Master Protein	TALONT000310477.p1	TALONT000310477.p1	0	43.283	20	8	30	1	323	36.7	7.49	51.49	8	1
FALSE	High	Master Protein	ENST00000307877.p1	ENST00000307877.p1	0	43.252	20	12	21	12	627	70.7	8.56	20.96	12	1
FALSE	High	Master Protein	ENST00000487273.p1	ENST00000487273.p1	0	43.192	16	10	16	10	819	90.5	7.52	18.6	10	1
FALSE	High	Master Protein	ENST00000356537.p1	ENST00000356537.p1	0	43.185	37	10	13	10	208	24.5	6.8	18.95	10	1
FALSE	High	Master Protein	ENST00000285208.p1	ENST00000285208.p1	0	43.166	24	8	32	2	346	36.7	8.91	36.38	8	1
FALSE	High	Master Protein	ENST00000223073.p1	ENST00000223073.p1	0	43.131	14	9	14	9	759	85.7	9.22	14.37	9	1
FALSE	High	Master Protein	ENST00000649720.p1	ENST00000649720.p1	0	43.117	16	5	19	5	343	36.2	7.78	43.6	5	1
FALSE	High	Master Protein	ENST00000263549.p1	ENST00000263549.p1	0	43.079	23	12	17	12	701	79	8.51	11.82	12	1
FALSE	High	Master Protein	ENST00000219313.p1	ENST00000219313.p1	0	43.065	21	8	14	8	324	37	6.77	25.28	8	1
FALSE	High	Master Protein	ENST00000545450.p1	ENST00000545450.p1	0	43.017	17	12	20	12	688	74.9	6.09	22.24	12	1
FALSE	High	Master Protein	ENST00000373203.p1	ENST00000373203.p1	0	42.993	17	9	18	9	658	70.5	6.61	27.79	9	1
FALSE	High	Master Protein	ENST00000252934.p1	ENST00000252934.p1	0	42.958	20	9	13	9	475	53.5	5.25	16.04	9	1
FALSE	High	Master Protein	ENST00000602142.p1	ENST00000602142.p1	0	42.907	16	13	20	12	845	98.3	6.62	12.09	13	1
FALSE	High	Master Protein	ENST00000261267.p1	ENST00000261267.p1	0	42.829	49	8	29	8	148	16.5	9.16	39.52	8	1
FALSE	High	Master Protein	ENST00000532820.p1	ENST00000532820.p1	0	42.809	11	10	21	10	779	85.9	5.81	43.37	10	1
FALSE	High	Master Protein	TALONT002465766.p1	TALONT002465766.p1	0	42.809	35	9	27	9	249	27.7	6.35	42.81	9	1
FALSE	High	Master Protein	ENST00000369306.p1	ENST00000369306.p1	0	42.759	29	9	18	9	259	28.4	9.85	22.82	9	1
FALSE	High	Master Protein	ENST00000457354.p1	ENST00000457354.p1	0	42.749	26	10	45	10	280	31.8	4.98	38.08	10	1
FALSE	High	Master Protein	ENST00000290776.p1	ENST00000290776.p1	0	42.749	22	11	23	10	548	61.2	6.07	18.61	11	1
FALSE	High	Master Protein	ENST00000360596.p1	ENST00000360596.p1	0	42.74	13	10	23	10	701	78.5	6.46	33.02	10	1
FALSE	High	Master Protein	TALONT001186792.p1	TALONT001186792.p1	0	42.739	25	5	13	5	228	26.3	4.75	26.23	5	1
FALSE	High	Master Protein	ENST00000378943.p1	ENST00000378943.p1	0	42.734	23	11	21	11	553	60.6	6.32	26.46	11	1
FALSE	High	Master Protein	ENST00000621632.p1	ENST00000621632.p1	0	42.711	14	11	14	11	859	96.3	9.06	16.03	11	1
FALSE	High	Master Protein	ENST00000288642.p1	ENST00000288642.p1	0	42.71	16	9	20	9	620	70.5	8.13	40.82	9	1
FALSE	High	Master Protein	ENST00000263780.p2	ENST00000263780.p2	0	42.688	35	10	32	9	213	23.9	8.76	41.52	10	1
FALSE	High	Master Protein	ENST00000392708.p1	ENST00000392708.p1	0	42.598	14	11	26	11	705	80.5	8.07	31.68	11	1
FALSE	High	Master Protein	ENST00000336592.p1	ENST00000336592.p1	0	42.594	10	11	22	11	913	104.2	8.13	13.74	11	1
FALSE	High	Master Protein	ENST00000246151.p1	ENST00000246151.p1	0	42.58	38	6	17	6	211	24.2	5.74	20.54	6	1
FALSE	High	Master Protein	TALONT001837128.p1	TALONT001837128.p1	0	42.56	24	11	19	10	579	62.5	6.46	18.1	11	1
FALSE	High	Master Protein	ENST00000221566.p1	ENST00000221566.p1	0	42.515	27	8	19	8	313	34	4.87	37.1	8	1
FALSE	High	Master Protein	ENST00000338435.p1	ENST00000338435.p1	0	42.503	16	7	19	7	598	65.4	7.88	37.79	7	1
FALSE	High	Master Protein	ENST00000372476.p1	ENST00000372476.p1	0	42.489	12	12	14	12	1138	125	7.03	16.06	12	1
FALSE	High	Master Protein	ENST00000448838.p1	ENST00000448838.p1	0	42.477	17	10	19	10	566	59.8	8.43	35.85	10	1
FALSE	High	Master Protein	TALONT002405069.p1	TALONT002405069.p1	0	42.463	51	9	30	1	217	24.2	5.87	29.92	9	1
FALSE	High	Master Protein	ENST00000358368.p1	ENST00000358368.p1	0	42.448	15	12	17	12	861	100.7	6.35	15.82	12	1
FALSE	High	Master Protein	ENST00000240922.p1	ENST00000240922.p1	0	42.422	49	10	18	10	169	19.4	8.81	26.55	10	1
FALSE	High	Master Protein	ENST00000258975.p1	ENST00000258975.p1	0	42.421	31	8	16	8	297	32.5	8.13	27.94	8	1
FALSE	High	Master Protein	ENST00000395388.p1	ENST00000395388.p1	0	42.386	22	7	30	7	275	31	5.66	44	7	1
FALSE	High	Master Protein	TALONT000790909.p1	TALONT000790909.p1	0	42.35	30	11	16	11	417	45.4	9.31	22.43	11	1
FALSE	High	Master Protein	ENST00000446526.p1	ENST00000446526.p1	0	42.347	26	7	17	6	385	42.4	8.47	14.54	7	1
FALSE	High	Master Protein	ENST00000344442.p1	ENST00000344442.p1	0	42.343	20	12	17	12	582	66.9	9.55	13.33	12	1
FALSE	High	Master Protein	TALONT001326137.p1	TALONT001326137.p1	0	42.322	24	9	12	9	403	45.6	5.52	25.44	9	1
FALSE	High	Master Protein	ENST00000217958.p1	ENST00000217958.p1	0	42.265	34	4	17	4	226	24.4	6.1	33.96	4	1
FALSE	High	Master Protein	ENST00000368378.p1	ENST00000368378.p1	0	42.207	12	10	23	9	956	104.1	4.65	16.21	10	1
FALSE	High	Master Protein	ENST00000649550.p1	ENST00000649550.p1	0	42.189	17	10	15	10	852	97.9	5.22	10.91	10	1
FALSE	High	Master Protein	TALONT002731580.p1	TALONT002731580.p1	0	42.179	38	6	32	6	217	22.4	6.19	26.78	6	1
FALSE	High	Master Protein	ENST00000329841.p1	ENST00000329841.p1	0	42.152	21	11	38	8	512	56.1	7.25	42.59	11	1
FALSE	High	Master Protein	ENST00000302313.p1	ENST00000302313.p1	0	42.15	15	10	23	10	680	76.5	7.14	16.45	10	1
FALSE	High	Master Protein	ENST00000414423.p1	ENST00000414423.p1	0	42.143	12	9	22	9	661	72.1	6.16	27.96	9	1
FALSE	High	Master Protein	TALONT001737932.p1	TALONT001737932.p1	0	42.133	31	8	28	5	282	31.8	6.79	40.95	8	1
FALSE	High	Master Protein	TALONT002194566.p1	TALONT002194566.p1	0	42.123	8	3	17	3	375	37.7	6.6	49.96	3	1
FALSE	High	Master Protein	ENST00000593256.p1	ENST00000593256.p1	0	42.108	18	5	28	5	250	27.6	9.16	53.23	5	1
FALSE	High	Master Protein	ENST00000429586.p1	ENST00000429586.p1	0	42.102	17	11	23	11	709	79.7	6.34	17.55	11	1
FALSE	High	Master Protein	ENST00000373019.p1	ENST00000373019.p1	0	42.09	17	8	22	8	501	58.8	5.38	27.43	8	1
FALSE	High	Master Protein	ENST00000261167.p1	ENST00000261167.p1	0	42.057	16	9	20	9	641	70	8.38	11.79	9	1
FALSE	High	Master Protein	ENST00000261868.p1	ENST00000261868.p1	0	42.016	22	9	21	9	258	29	4.83	30.5	9	1
FALSE	High	Master Protein	TALONT002758754.p1	TALONT002758754.p1	0	41.979	21	12	16	12	557	62.8	4.67	12.75	12	1
FALSE	High	Master Protein	ENST00000281187.p1	ENST00000281187.p1	0	41.919	24	7	19	7	336	39.1	7.36	29.47	7	1
FALSE	High	Master Protein	TALONT000425587.p1	TALONT000425587.p1	0	41.918	31	11	19	11	365	40.5	5.78	27.33	11	1
FALSE	High	Master Protein	ENST00000392455.p1	ENST00000392455.p1	0	41.888	15	9	25	9	575	66.2	8.98	28.97	9	1
FALSE	High	Master Protein	ENST00000623063.p1	ENST00000623063.p1	0	41.883	24	10	22	10	503	56.9	7.62	21.49	10	1
FALSE	High	Master Protein	ENST00000381249.p1	ENST00000381249.p1	0	41.828	40	10	23	10	336	36.8	8.79	25.91	10	1
FALSE	High	Master Protein	ENST00000290291.p1	ENST00000290291.p1	0	41.823	24	12	16	12	677	73.3	4.84	13.41	12	1
FALSE	High	Master Protein	ENST00000219302.p1	ENST00000219302.p1	0	41.812	28	6	22	6	234	25.3	9.48	35.67	6	1
FALSE	High	Master Protein	ENST00000215730.p1	ENST00000215730.p1	0	41.782	40	8	18	8	258	29	5.81	29.61	8	1
FALSE	High	Master Protein	ENST00000369550.p1	ENST00000369550.p1	0	41.764	22	12	22	12	514	57.6	9.42	20.13	12	1
FALSE	High	Master Protein	TALONT002770854.p1	TALONT002770854.p1	0	41.737	26	9	23	9	347	39.1	5.12	33.18	9	1
FALSE	High	Master Protein	ENST00000244137.p1	ENST00000244137.p1	0	41.723	15	7	19	3	493	54.5	6	21.46	7	1
FALSE	High	Master Protein	TALONT002524587.p1	TALONT002524587.p1	0	41.695	32	9	28	2	299	34.7	8.57	19.65	9	1
FALSE	High	Master Protein	ENST00000370693.p1	ENST00000370693.p1	0	41.669	40	8	18	8	211	23.8	6.7	32.01	8	1
FALSE	High	Master Protein	ENST00000417647.p1	ENST00000417647.p1	0	41.593	22	13	22	13	557	65.6	6.64	19.55	13	1
FALSE	High	Master Protein	ENST00000513391.p1	ENST00000513391.p1	0	41.583	37	9	17	9	265	29.7	8.47	34.26	9	1
FALSE	High	Master Protein	TALONT002572775.p1	TALONT002572775.p1	0	41.579	22	11	16	11	359	40.6	4.89	16.56	11	1
FALSE	High	Master Protein	TALONT002757511.p2	TALONT002757511.p2	0	41.54	56	5	20	1	119	13.1	5.45	33.43	5	1
FALSE	High	Master Protein	ENST00000651386.p1	ENST00000651386.p1	0	41.518	30	11	48	10	322	34.9	6.44	35.11	11	1
FALSE	High	Master Protein	ENST00000404933.p1	ENST00000404933.p1	0	41.507	24	8	20	8	366	41.2	5.02	24.45	8	1
FALSE	High	Master Protein	ENST00000370920.p1	ENST00000370920.p1	0	41.506	25	8	21	8	330	37.4	10.01	30.32	8	1
FALSE	High	Master Protein	ENST00000374199.p1	ENST00000374199.p1	0	41.499	28	10	20	10	521	58.3	7.42	19.94	10	1
FALSE	High	Master Protein	ENST00000448666.p1	ENST00000448666.p1	0	41.458	17	13	43	13	837	91.9	8.9	34.8	13	1
FALSE	High	Master Protein	ENST00000328923.p1	ENST00000328923.p1	0	41.409	17	8	28	8	504	56	8.53	45.26	8	1
FALSE	High	Master Protein	TALONT000528631.p1	TALONT000528631.p1	0	41.393	17	10	16	10	666	72.8	5.91	12.73	10	1
FALSE	High	Master Protein	ENST00000347869.p1	ENST00000347869.p1	0	41.294	12	13	16	13	815	92.1	6.28	4.21	13	1
FALSE	High	Master Protein	ENST00000356245.p1	ENST00000356245.p1	0	41.275	23	8	44	8	466	52.1	5.52	31.33	8	1
FALSE	High	Master Protein	ENST00000246015.p1	ENST00000246015.p1	0	41.261	36	8	31	8	263	28.9	6.44	24.44	8	1
FALSE	High	Master Protein	ENST00000264424.p1	ENST00000264424.p1	0	41.261	24	12	17	12	619	70.5	5.35	20.54	12	1
FALSE	High	Master Protein	TALONT000400324.p2	TALONT000400324.p2	0	41.249	44	5	26	5	112	12.8	7.14	46.98	5	1
FALSE	High	Master Protein	ENST00000279281.p1	ENST00000279281.p1	0	41.246	18	12	19	12	782	86	6.47	19.27	12	1
FALSE	High	Master Protein	ENST00000322989.p1	ENST00000322989.p1	0	41.246	48	8	38	1	130	14.8	10.13	68.6	8	1
FALSE	High	Master Protein	TALONT003622574.p1	TALONT003622574.p1	0	41.241	26	9	22	9	315	34.1	7.77	36.09	9	1
FALSE	High	Master Protein	TALONT003508463.p1	TALONT003508463.p1	0	41.206	25	8	16	1	302	34.2	8.78	28.54	8	1
FALSE	High	Master Protein	ENST00000548058.p1	ENST00000548058.p1	0	41.162	21	11	19	11	700	76.3	8.51	23.77	11	1
FALSE	High	Master Protein	ENST00000430260.p1	ENST00000430260.p1	0	41.144	27	9	18	9	362	40.1	6.25	18.92	9	1
FALSE	High	Master Protein	ENST00000378588.p1	ENST00000378588.p1	0	41.075	15	9	24	9	570	65.3	8.63	16.05	9	1
FALSE	High	Master Protein	TALONT003635286.p1	TALONT003635286.p1	0	41.06	18	7	32	7	294	32.7	5.31	27.28	7	1
FALSE	High	Master Protein	ENST00000294360.p1	ENST00000294360.p1	0	40.937	44	6	30	6	179	20.1	5.3	43.5	6	1
FALSE	High	Master Protein	TALONT001883483.p1	TALONT001883483.p1	0	40.873	38	7	17	7	175	20.4	7.93	25.06	7	1
FALSE	High	Master Protein	ENST00000593729.p1	ENST00000593729.p1	0	40.87	43	6	18	6	118	13.2	10.4	36.6	6	1
FALSE	High	Master Protein	TALONT000969572.p1	TALONT000969572.p1	0	40.858	36	5	17	5	157	17.2	8.91	27.25	5	1
FALSE	High	Master Protein	ENST00000370087.p1	ENST00000370087.p1	0	40.798	21	6	24	2	225	24.4	6.9	39.39	6	1
FALSE	High	Master Protein	ENST00000331821.p1	ENST00000331821.p1	0	40.796	46	7	24	7	201	23.3	5.29	37.5	7	1
FALSE	High	Master Protein	ENST00000321348.p1	ENST00000321348.p1	0	40.795	19	6	37	6	284	31.4	8.76	34.97	6	1
FALSE	High	Master Protein	TALONT003661716.p1	TALONT003661716.p1	0	40.794	19	8	20	8	426	47.3	5.99	33.82	8	1
FALSE	High	Master Protein	ENST00000334205.p1	ENST00000334205.p1	0	40.764	17	11	14	11	772	85.6	8.28	16.48	11	1
FALSE	High	Master Protein	ENST00000545287.p1	ENST00000545287.p1	0	40.762	14	10	20	1	711	80.8	7.87	20.88	10	1
FALSE	High	Master Protein	ENST00000622530.p1	ENST00000622530.p1	0	40.741	13	12	17	12	796	89.8	9.28	16.07	12	1
FALSE	High	Master Protein	ENST00000371873.p1	ENST00000371873.p1	0	40.718	21	7	31	7	277	30.8	9.07	46.89	7	1
FALSE	High	Master Protein	ENST00000397514.p1	ENST00000397514.p1	0	40.699	18	5	30	5	207	23	9.38	46.3	5	1
FALSE	High	Master Protein	ENST00000369535.p1	ENST00000369535.p1	0	40.686	38	8	43	3	189	21.2	5.17	59.51	8	1
FALSE	High	Master Protein	ENST00000417582.p1	ENST00000417582.p1	0	40.616	29	6	12	6	217	24.2	9.64	19.03	6	1
FALSE	High	Master Protein	ENST00000262101.p1	ENST00000262101.p1	0	40.611	21	9	32	9	451	49.7	5.91	46.91	9	1
FALSE	High	Master Protein	TALONT003823893.p2	TALONT003823893.p2	0	40.574	46	6	16	6	162	18.1	8.31	32.07	6	1
FALSE	High	Master Protein	TALONT003890169.p1	TALONT003890169.p1	0	40.564	16	11	19	11	786	87.9	8.41	15.41	11	1
FALSE	High	Master Protein	ENST00000254799.p1	ENST00000254799.p1	0	40.551	21	8	13	8	480	53.1	6.19	17.61	8	1
FALSE	High	Master Protein	ENST00000518738.p1	ENST00000518738.p1	0	40.525	27	12	19	12	382	43.9	7.46	24.04	12	1
