Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Protein Groups
FALSE	High	Master Protein	ENST00000370693.p1	ENST00000370693.p1	0	31.145	35	8	12	8	211	23.8	6.7	18.34	8	1
FALSE	High	Master Protein	ENST00000298717.p1	ENST00000298717.p1	0	31.121	20	9	14	9	580	64.4	6.42	12.5	9	1
FALSE	High	Master Protein	ENST00000318080.p1	ENST00000318080.p1	0	31.108	10	5	13	5	626	70.8	8.44	19.68	5	1
FALSE	High	Master Protein	TALONT000829532.p1	TALONT000829532.p1	0	31.106	15	8	13	6	542	58.7	8.82	12.49	8	1
FALSE	High	Master Protein	ENST00000357559.p1	ENST00000357559.p1	0	31.105	16	9	16	1	626	70.2	6.15	11.88	9	1
FALSE	High	Master Protein	ENST00000642050.p1	ENST00000642050.p1	0	31.075	19	5	10	5	306	34.2	6.52	11.02	5	1
FALSE	High	Master Protein	TALONT000826123.p1	TALONT000826123.p1	0	31.063	16	10	19	10	712	81.6	6.54	10.23	10	1
FALSE	High	Master Protein	ENST00000597595.p1	ENST00000597595.p1	0	31.042	44	7	22	6	142	16.8	5.26	18.63	7	1
FALSE	High	Master Protein	ENST00000619162.p1	ENST00000619162.p1	0	31.03	20	6	13	5	352	39.6	5.94	14.69	6	1
FALSE	High	Master Protein	ENST00000374514.p1	ENST00000374514.p1	0	31.011	25	6	22	6	275	29.2	7.68	15.03	6	1
FALSE	High	Master Protein	ENST00000335715.p1	ENST00000335715.p1	0	31.005	22	7	46	1	314	36.3	7.64	48.57	7	1
FALSE	High	Master Protein	ENST00000201979.p1	ENST00000201979.p1	0	30.979	28	8	10	7	298	32.9	8.79	16.18	8	1
FALSE	High	Master Protein	ENST00000358056.p1	ENST00000358056.p1	0	30.961	29	6	18	5	142	16.7	5.29	23.3	6	1
FALSE	High	Master Protein	ENST00000216121.p1	ENST00000216121.p1	0	30.944	27	10	23	8	284	33.3	9.31	19.3	10	1
FALSE	High	Master Protein	ENST00000238651.p1	ENST00000238651.p1	0	30.929	20	10	17	1	483	53.2	8.47	6.29	10	1
FALSE	High	Master Protein	ENST00000379019.p1	ENST00000379019.p1	0	30.925	15	8	15	8	672	76	5.53	11.46	8	1
FALSE	High	Master Protein	ENST00000354258.p1	ENST00000354258.p1	0	30.917	10	5	11	5	808	87.2	8.02	10.88	5	1
FALSE	High	Master Protein	TALONT003112760.p1	TALONT003112760.p1	0	30.913	25	6	21	5	203	22.9	7.24	22.73	6	1
FALSE	High	Master Protein	ENST00000308731.p1	ENST00000308731.p1	0	30.863	16	10	11	9	659	76.2	7.77	7.49	10	1
FALSE	High	Master Protein	TALONT000292066.p1	TALONT000292066.p1	0	30.85	21	10	18	10	621	71	5.54	9	10	1
FALSE	High	Master Protein	ENST00000618156.p1	ENST00000618156.p1	0	30.825	30	8	14	8	205	23	4.74	19.62	8	1
FALSE	High	Master Protein	ENST00000397514.p1	ENST00000397514.p1	0	30.815	19	6	20	6	207	23	9.38	23.7	6	1
FALSE	High	Master Protein	ENST00000196061.p1	ENST00000196061.p1	0	30.811	12	8	9	8	727	83.5	6.95	13.41	8	1
FALSE	High	Master Protein	ENST00000313597.p1	ENST00000313597.p1	0	30.796	20	8	21	8	420	46.3	7.21	21.75	8	1
FALSE	High	Master Protein	ENST00000464845.p1	ENST00000464845.p1	0	30.787	25	6	11	6	235	26.4	5.64	5.21	6	1
FALSE	High	Master Protein	TALONT000969572.p1	TALONT000969572.p1	0	30.782	29	4	16	4	157	17.2	8.91	17.27	4	1
FALSE	High	Master Protein	ENST00000356126.p1	ENST00000356126.p1	0	30.763	13	7	14	7	456	52.9	7.65	8.96	7	1
FALSE	High	Master Protein	ENST00000358406.p1	ENST00000358406.p1	0	30.657	31	5	15	5	226	25.5	8.41	31.42	5	1
FALSE	High	Master Protein	ENST00000243346.p1	ENST00000243346.p1	0	30.656	25	9	15	9	334	37.8	5.94	11.22	9	1
FALSE	High	Master Protein	ENST00000317647.p1	ENST00000317647.p1	0	30.654	27	11	13	11	506	57.6	8.97	6.11	11	1
FALSE	High	Master Protein	ENST00000322716.p1	ENST00000322716.p1	0	30.653	14	6	9	6	607	70.3	6.11	12.05	6	1
FALSE	High	Master Protein	TALONT001445660.p1	TALONT001445660.p1	0	30.638	29	5	32	3	173	19.5	4.88	69.8	5	1
FALSE	High	Master Protein	ENST00000299957.p1	ENST00000299957.p1	0	30.629	22	7	10	7	436	49.5	5.29	9.88	7	1
FALSE	High	Master Protein	TALONT001987611.p1	TALONT001987611.p1	0	30.62	6	2	50	2	279	31.5	5.1	62.47	2	1
FALSE	High	Master Protein	ENST00000367103.p1	ENST00000367103.p1	0	30.617	14	8	10	6	400	45.5	8.68	10.42	8	1
FALSE	High	Master Protein	TALONT002610986.p2	TALONT002610986.p2	0	30.604	34	5	16	2	140	16	9.33	24.65	5	1
FALSE	High	Master Protein	ENST00000407327.p1	ENST00000407327.p1	0	30.586	13	9	17	9	704	79.8	8.53	21.43	9	1
FALSE	High	Master Protein	ENST00000368086.p1	ENST00000368086.p1	0	30.58	19	10	15	10	613	65	8	8.88	10	1
FALSE	High	Master Protein	ENST00000391752.p1	ENST00000391752.p1	0	30.539	34	11	27	11	232	26.6	10.64	23.96	11	1
FALSE	High	Master Protein	ENST00000518738.p1	ENST00000518738.p1	0	30.484	27	11	14	11	382	43.9	7.46	17.1	11	1
FALSE	High	Master Protein	ENST00000404338.p1	ENST00000404338.p1	0	30.469	7	10	10	10	1499	170.4	6.64	8.52	10	1
FALSE	High	Master Protein	TALONT002224320.p1	TALONT002224320.p1	0	30.461	19	6	11	6	376	42.4	6.67	11.49	6	1
FALSE	High	Master Protein	ENST00000241305.p1	ENST00000241305.p1	0	30.439	14	9	16	9	756	85.8	6.87	10.28	9	1
FALSE	High	Master Protein	ENST00000226004.p1	ENST00000226004.p1	0	30.432	34	5	18	5	185	20.5	7.8	24.64	5	1
FALSE	High	Master Protein	ENST00000574954.p1	ENST00000574954.p1	0	30.419	17	8	14	7	429	47.9	7.72	16.17	8	1
FALSE	High	Master Protein	ENST00000395388.p1	ENST00000395388.p1	0	30.406	22	7	30	7	275	31	5.66	41.66	7	1
FALSE	High	Master Protein	ENST00000308595.p1	ENST00000308595.p1	0	30.389	13	9	14	9	689	79.5	7.28	3.93	9	1
FALSE	High	Master Protein	ENST00000374822.p1	ENST00000374822.p1	0	30.334	19	9	19	9	644	71.9	5.57	7.99	9	1
FALSE	High	Master Protein	ENST00000004982.p1	ENST00000004982.p1	0	30.316	29	4	25	4	160	17.1	6.4	53.87	4	1
FALSE	High	Master Protein	ENST00000491306.p2	ENST00000491306.p2	0	30.305	32	4	22	4	92	10.3	10.43	19.25	4	1
FALSE	High	Master Protein	ENST00000621676.p1	ENST00000621676.p1	0	30.296	13	10	15	10	941	107.7	7.05	11.24	10	1
FALSE	High	Master Protein	ENST00000250113.p1	ENST00000250113.p1	0	30.281	12	7	12	5	794	86.2	8.54	9.56	7	1
FALSE	High	Master Protein	ENST00000593256.p1	ENST00000593256.p1	0	30.253	16	4	21	4	250	27.6	9.16	30.85	4	1
FALSE	High	Master Protein	ENST00000299427.p1	ENST00000299427.p1	0	30.238	7	4	22	4	570	62	6.65	40.47	4	1
FALSE	High	Master Protein	ENST00000263849.p1	ENST00000263849.p1	0	30.234	38	12	18	12	325	35.1	9.82	3.93	12	1
FALSE	High	Master Protein	ENST00000499023.p1	ENST00000499023.p1	0	30.209	17	8	14	8	514	57.2	9.17	13.05	8	1
FALSE	High	Master Protein	ENST00000357052.p1	ENST00000357052.p1	0	30.207	33	6	15	5	213	23.6	6.06	15.57	6	1
FALSE	High	Master Protein	ENST00000246151.p1	ENST00000246151.p1	0	30.189	23	4	12	4	211	24.2	5.74	15.15	4	1
FALSE	High	Master Protein	ENST00000325748.p1	ENST00000325748.p1	0	30.169	32	9	13	9	313	34.4	8.41	15.88	9	1
FALSE	High	Master Protein	ENST00000264424.p1	ENST00000264424.p1	0	30.151	19	10	11	10	619	70.5	5.35	7.09	10	1
FALSE	High	Master Protein	ENST00000217109.p1	ENST00000217109.p1	0	30.121	22	9	12	9	464	52.1	7.14	9.71	9	1
FALSE	High	Master Protein	ENST00000360568.p1	ENST00000360568.p1	0	30.102	15	7	10	7	636	71.3	7.74	11.16	7	1
FALSE	High	Master Protein	ENST00000443166.p1	ENST00000443166.p1	0	30.083	20	7	12	7	254	28.2	5.24	13.6	7	1
FALSE	High	Master Protein	ENST00000310823.p1	ENST00000310823.p1	0	30.082	9	7	10	7	824	93	5.76	6.2	7	1
FALSE	High	Master Protein	ENST00000292432.p1	ENST00000292432.p1	0	30.056	10	8	19	7	923	99	5.4	10.24	8	1
FALSE	High	Master Protein	ENST00000376442.p1	ENST00000376442.p1	0	30.017	8	8	13	7	1041	119.2	6.8	3.35	8	1
FALSE	High	Master Protein	ENST00000225603.p1	ENST00000225603.p1	0	29.975	21	6	14	5	267	29.8	5.58	22.31	6	1
FALSE	High	Master Protein	ENST00000311330.p1	ENST00000311330.p1	0	29.973	9	7	14	7	762	81.2	5.35	19.62	7	1
FALSE	High	Master Protein	ENST00000278823.p1	ENST00000278823.p1	0	29.972	16	8	14	7	668	75	9.66	11.47	8	1
FALSE	High	Master Protein	ENST00000380737.p1	ENST00000380737.p1	0	29.959	25	9	14	9	447	51.7	6.2	11.28	9	1
FALSE	High	Master Protein	ENST00000296490.p1	ENST00000296490.p1	0	29.955	20	9	16	9	313	35.1	7.69	17.06	9	1
FALSE	High	Master Protein	TALONT003986029.p1	TALONT003986029.p1	0	29.943	16	5	10	5	268	29.2	8.25	22.88	5	1
FALSE	High	Master Protein	ENST00000362012.p1	ENST00000362012.p1	0	29.939	14	7	13	7	599	68.6	7.23	7.38	7	1
FALSE	High	Master Protein	ENST00000272748.p1	ENST00000272748.p1	0	29.805	19	8	21	8	428	47.7	5.11	11.99	8	1
FALSE	High	Master Protein	TALONT001186792.p1	TALONT001186792.p1	0	29.788	25	5	13	5	228	26.3	4.75	9.96	5	1
FALSE	High	Master Protein	ENST00000294172.p1	ENST00000294172.p1	0	29.752	17	10	15	10	619	70.1	8.51	9.01	10	1
FALSE	High	Master Protein	ENST00000199814.p1	ENST00000199814.p1	0	29.724	17	7	15	7	420	46.9	8.54	11.93	7	1
FALSE	High	Master Protein	ENST00000672896.p1	ENST00000672896.p1	0	29.697	16	8	10	8	590	69	6.73	12.93	8	1
FALSE	High	Master Protein	ENST00000302014.p1	ENST00000302014.p1	0	29.688	30	8	17	8	375	40.1	6.23	14.89	8	1
FALSE	High	Master Protein	ENST00000412916.p1	ENST00000412916.p1	0	29.688	24	4	8	1	187	22	5.58	11.39	4	1
FALSE	High	Master Protein	ENST00000262187.p1	ENST00000262187.p1	0	29.673	32	7	15	7	184	20.5	5.92	8.04	7	1
FALSE	High	Master Protein	ENST00000366988.p1	ENST00000366988.p1	0	29.619	42	6	20	6	172	18.8	5.69	24.92	6	1
FALSE	High	Master Protein	ENST00000372561.p1	ENST00000372561.p1	0	29.596	26	9	16	9	289	31.6	8.31	11.81	9	1
FALSE	High	Master Protein	ENST00000487273.p1	ENST00000487273.p1	0	29.592	13	7	8	7	819	90.5	7.52	4.53	7	1
FALSE	High	Master Protein	ENST00000578552.p1	ENST00000578552.p1	0	29.54	14	7	10	7	487	55.1	6.61	18.5	7	1
FALSE	High	Master Protein	ENST00000221431.p1	ENST00000221431.p1	0	29.537	18	7	9	7	518	58.2	8.13	9.21	7	1
FALSE	High	Master Protein	ENST00000344651.p1	ENST00000344651.p1	0	29.533	34	7	14	7	256	28.5	5.68	14.55	7	1
FALSE	High	Master Protein	ENST00000301653.p1	ENST00000301653.p1	0	29.522	14	8	48	2	473	51.2	5.05	51.82	8	1
FALSE	High	Master Protein	ENST00000644486.p1	ENST00000644486.p1	0	29.515	14	5	11	5	371	42.2	4.81	10.8	5	1
FALSE	High	Master Protein	ENST00000331710.p1	ENST00000331710.p1	0	29.493	15	8	12	8	729	83.6	6.79	4.46	8	1
FALSE	High	Master Protein	ENST00000522810.p1	ENST00000522810.p1	0	29.458	28	9	15	9	322	36.4	7.65	7.99	9	1
FALSE	High	Master Protein	ENST00000262554.p1	ENST00000262554.p1	0	29.439	20	8	14	8	473	52.7	6.01	17.45	8	1
FALSE	High	Master Protein	ENST00000225729.p1	ENST00000225729.p1	0	29.438	21	9	14	9	364	40.7	8.88	5.49	9	1
FALSE	High	Master Protein	ENST00000263780.p2	ENST00000263780.p2	0	29.425	23	7	14	6	213	23.9	8.76	16.36	7	1
FALSE	High	Master Protein	ENST00000371244.p1	ENST00000371244.p1	0	29.419	9	4	10	2	552	62.3	7.75	9.61	4	1
FALSE	High	Master Protein	TALONT002242279.p1	TALONT002242279.p1	0	29.403	19	5	12	5	332	36.4	5.27	17.55	5	1
FALSE	High	Master Protein	ENST00000229179.p1	ENST00000229179.p1	0	29.369	10	7	12	7	925	106.3	5.43	10.67	7	1
FALSE	High	Master Protein	ENST00000372874.p1	ENST00000372874.p1	0	29.352	18	5	10	5	363	40.7	5.95	13.29	5	1
FALSE	High	Master Protein	TALONT001370848.p1	TALONT001370848.p1	0	29.349	16	7	10	7	450	52	6.54	5.41	7	1
FALSE	High	Master Protein	ENST00000398153.p1	ENST00000398153.p1	0	29.346	51	8	11	8	204	23.4	5.49	7.05	8	1
FALSE	High	Master Protein	ENST00000589123.p1	ENST00000589123.p1	0	29.337	15	8	14	7	499	54.6	8.46	17.39	8	1
FALSE	High	Master Protein	ENST00000268668.p2	ENST00000268668.p2	0	29.302	44	6	13	6	172	20.8	8.48	20.16	6	1
FALSE	High	Master Protein	ENST00000403346.p1	ENST00000403346.p1	0	29.292	12	5	15	1	426	48.1	6.74	19.38	5	1
FALSE	High	Master Protein	TALONT001557321.p1	TALONT001557321.p1	0	29.267	14	7	12	7	403	43.6	4.79	11.09	7	1
FALSE	High	Master Protein	ENST00000435532.p1	ENST00000435532.p1	0	29.256	11	10	13	8	963	110.9	6.4	6.75	10	1
FALSE	High	Master Protein	ENST00000389682.p1	ENST00000389682.p1	0	29.248	22	6	14	6	228	26.2	6.44	20.94	6	1
FALSE	High	Master Protein	ENST00000397609.p1	ENST00000397609.p1	0	29.248	12	5	14	5	444	46.8	8.9	21.27	5	1
FALSE	High	Master Protein	ENST00000339995.p1	ENST00000339995.p1	0	29.199	14	9	18	1	701	79.6	6.74	7.47	9	1
FALSE	High	Master Protein	ENST00000262768.p2	ENST00000262768.p2	0	29.187	27	5	9	5	220	24.4	7.49	9.53	5	1
FALSE	High	Master Protein	ENST00000393370.p1	ENST00000393370.p1	0	29.159	16	4	9	4	323	36.8	6.29	15.2	4	1
FALSE	High	Master Protein	ENST00000252711.p1	ENST00000252711.p1	0	29.142	21	8	14	8	355	40.7	8.48	13.51	8	1
FALSE	High	Master Protein	ENST00000428468.p1	ENST00000428468.p1	0	29.141	12	7	14	7	742	83.7	6.23	10.94	7	1
FALSE	High	Master Protein	ENST00000262948.p1	ENST00000262948.p1	0	29.135	16	6	10	6	400	44.4	6.55	10.32	6	1
FALSE	High	Master Protein	ENST00000357578.p1	ENST00000357578.p1	0	29.092	21	9	13	9	535	57.2	8.28	10.02	9	1
FALSE	High	Master Protein	TALONT001336285.p1	TALONT001336285.p1	0	29.069	12	10	19	10	879	100.2	6.6	13.53	10	1
FALSE	High	Master Protein	ENST00000370920.p1	ENST00000370920.p1	0	29.052	21	6	12	6	330	37.4	10.01	19.99	6	1
FALSE	High	Master Protein	ENST00000418370.p2	ENST00000418370.p2	0	29.011	36	6	22	6	154	17	4.27	30.35	6	1
FALSE	High	Master Protein	ENST00000230085.p1	ENST00000230085.p1	0	28.975	35	8	24	1	201	23	9.45	24.29	8	1
FALSE	High	Master Protein	ENST00000373832.p1	ENST00000373832.p1	0	28.967	19	8	13	8	481	51.5	8.59	11.58	8	1
FALSE	High	Master Protein	ENST00000358625.p1	ENST00000358625.p1	0	28.962	21	6	13	6	334	36.6	8.27	14.86	6	1
FALSE	High	Master Protein	ENST00000503277.p1	ENST00000503277.p1	0	28.929	10	3	14	3	221	25.2	9.82	14.8	3	1
FALSE	High	Master Protein	ENST00000350697.p1	ENST00000350697.p1	0	28.882	25	6	10	6	322	35.5	5.48	10.74	6	1
FALSE	High	Master Protein	ENST00000511912.p1	ENST00000511912.p1	0	28.867	15	9	17	9	617	68.5	7.55	11.97	9	1
FALSE	High	Master Protein	ENST00000356940.p1	ENST00000356940.p1	0	28.861	29	5	18	5	206	23	5.24	30.21	5	1
FALSE	High	Master Protein	ENST00000254806.p1	ENST00000254806.p1	0	28.828	21	6	15	6	273	29.2	5.59	21.35	6	1
FALSE	High	Master Protein	TALONT000634629.p1	TALONT000634629.p1	0	28.772	20	6	19	3	425	48.6	5.34	13.77	6	1
FALSE	High	Master Protein	ENST00000525680.p1	ENST00000525680.p1	0	28.762	10	3	5	3	265	28.8	9.66	15.89	3	1
FALSE	High	Master Protein	ENST00000286428.p1	ENST00000286428.p1	0	28.745	22	6	13	6	197	22.6	7.11	16.73	6	1
FALSE	High	Master Protein	ENST00000377921.p1	ENST00000377921.p1	0	28.734	12	7	24	7	377	41.6	8.31	15.16	7	1
FALSE	High	Master Protein	ENST00000642900.p1	ENST00000642900.p1	0	28.721	14	9	12	9	677	75.2	9.28	17.14	9	1
FALSE	High	Master Protein	TALONT003792317.p1	TALONT003792317.p1	0	28.664	27	9	13	9	331	37.5	8.34	16.95	9	1
FALSE	High	Master Protein	ENST00000263574.p1	ENST00000263574.p1	0	28.661	12	9	16	9	763	86.9	4.79	1.94	9	1
FALSE	High	Master Protein	ENST00000356341.p1	ENST00000356341.p1	0	28.652	12	7	16	6	545	60.6	5.76	17.12	7	1
FALSE	High	Master Protein	ENST00000475971.p1	ENST00000475971.p1	0	28.639	27	9	17	9	424	47.3	5.67	17.82	9	1
FALSE	High	Master Protein	ENST00000302174.p1	ENST00000302174.p1	0	28.629	26	8	17	8	350	39.1	8.22	14.67	8	1
FALSE	High	Master Protein	ENST00000477892.p1	ENST00000477892.p1	0	28.619	33	7	10	7	154	17.3	9.77	11.24	7	1
FALSE	High	Master Protein	ENST00000358368.p1	ENST00000358368.p1	0	28.601	10	8	12	8	861	100.7	6.35	7.71	8	1
FALSE	High	Master Protein	ENST00000252593.p1	ENST00000252593.p1	0	28.594	17	4	14	4	198	21.7	5.95	31.87	4	1
FALSE	High	Master Protein	TALONT002218852.p1	TALONT002218852.p1	0	28.583	22	5	14	5	245	26.8	10.24	21.43	5	1
FALSE	High	Master Protein	ENST00000406324.p1	ENST00000406324.p1	0	28.576	35	6	10	6	184	20.1	8.25	9.99	6	1
FALSE	High	Master Protein	ENST00000455385.p1	ENST00000455385.p1	0	28.569	18	4	43	4	282	30.5	7.87	87.57	4	1
FALSE	High	Master Protein	ENST00000310926.p1	ENST00000310926.p1	0	28.537	10	8	19	8	643	70	8.84	17.55	8	1
FALSE	High	Master Protein	TALONT001736501.p1	TALONT001736501.p1	0	28.529	23	10	15	10	536	62	4.93	4.92	10	1
FALSE	High	Master Protein	ENST00000648477.p1	ENST00000648477.p1	0	28.514	16	5	13	5	325	36.6	8.7	15.26	5	1
FALSE	High	Master Protein	ENST00000445912.p1	ENST00000445912.p1	0	28.51	15	6	12	6	706	61.1	10.45	21.16	6	1
FALSE	High	Master Protein	TALONT002770854.p1	TALONT002770854.p1	0	28.476	24	7	19	7	347	39.1	5.12	15.63	7	1
FALSE	High	Master Protein	TALONT001430160.p1	TALONT001430160.p1	0	28.475	50	8	9	1	171	18.8	5.87	9.29	8	1
FALSE	High	Master Protein	ENST00000354185.p1	ENST00000354185.p1	0	28.412	12	9	12	8	783	87.3	9.28	12.8	9	1
FALSE	High	Master Protein	TALONT001457335.p1	TALONT001457335.p1	0	28.408	29	6	17	6	168	19.2	5.27	22.15	6	1
FALSE	High	Master Protein	ENST00000261893.p1	ENST00000261893.p1	0	28.379	12	8	16	8	550	61	8.53	11.43	8	1
FALSE	High	Master Protein	TALONT001298587.p1	TALONT001298587.p1	0	28.379	35	9	25	7	216	24.3	7.4	19.65	9	1
FALSE	High	Master Protein	ENST00000450253.p1	ENST00000450253.p1	0	28.375	38	6	17	6	217	25.1	6.15	18.01	6	1
FALSE	High	Master Protein	ENST00000324366.p1	ENST00000324366.p1	0	28.373	8	6	11	6	642	73.2	6.54	12.5	6	1
FALSE	High	Master Protein	ENST00000549578.p1	ENST00000549578.p1	0	28.367	39	7	20	7	182	20.5	6.79	25.86	7	1
FALSE	High	Master Protein	ENST00000367833.p1	ENST00000367833.p1	0	28.352	26	6	12	6	272	31.4	5.91	19.13	6	1
FALSE	High	Master Protein	TALONT000521809.p1	TALONT000521809.p1	0	28.345	8	5	8	5	445	50.5	8.69	18.34	5	1
FALSE	High	Master Protein	ENST00000334256.p1	ENST00000334256.p1	0	28.341	13	8	12	6	521	57.9	4.96	9.6	8	1
FALSE	High	Master Protein	TALONT003847846.p1	TALONT003847846.p1	0	28.301	19	9	16	9	537	60.7	9.07	10.98	9	1
FALSE	High	Master Protein	TALONT000377943.p1	TALONT000377943.p1	0	28.293	24	6	12	6	270	30.7	8.66	13.19	6	1
FALSE	High	Master Protein	ENST00000650182.p1	ENST00000650182.p1	0	28.288	29	9	12	9	360	41.9	9.04	13.74	9	1
FALSE	High	Master Protein	TALONT001290245.p1	TALONT001290245.p1	0	28.283	17	7	14	7	383	43.2	6.74	16.99	7	1
FALSE	High	Master Protein	ENST00000346234.p1	ENST00000346234.p1	0	28.257	32	8	10	1	273	29.6	7.36	9.39	8	1
FALSE	High	Master Protein	ENST00000290810.p1	ENST00000290810.p1	0	28.252	13	6	14	6	534	60.2	5.4	16.63	6	1
FALSE	High	Master Protein	ENST00000370952.p1	ENST00000370952.p1	0	28.187	15	8	15	8	615	69.4	6.57	10.63	8	1
FALSE	High	Master Protein	ENST00000246957.p1	ENST00000246957.p1	0	28.137	14	9	12	8	709	80.8	7.83	11.14	9	1
FALSE	High	Master Protein	ENST00000451137.p1	ENST00000451137.p1	0	28.133	16	6	9	6	455	50.3	8.75	12.5	6	1
FALSE	High	Master Protein	ENST00000378954.p1	ENST00000378954.p1	0	28.116	11	5	10	5	587	66.7	5.6	14.32	5	1
FALSE	High	Master Protein	TALONT003041110.p1	TALONT003041110.p1	0	28.1	19	6	11	2	405	44	4.41	18.74	6	1
FALSE	High	Master Protein	ENST00000378588.p1	ENST00000378588.p1	0	28.089	12	8	17	8	570	65.3	8.63	11.93	8	1
FALSE	High	Master Protein	TALONT002465266.p5	TALONT002465266.p5	0	28.073	64	6	21	1	111	12.9	5.5	29.01	6	1
FALSE	High	Master Protein	ENST00000003100.p1	ENST00000003100.p1	0	28.048	14	7	15	7	509	57.2	8.53	16.63	7	1
FALSE	High	Master Protein	ENST00000649765.p1	ENST00000649765.p1	0	28.031	13	8	12	8	701	75.7	6.77	7.64	8	1
FALSE	High	Master Protein	ENST00000361572.p1	ENST00000361572.p1	0	28.011	18	8	10	8	500	55.6	7.18	7.72	8	1
FALSE	High	Master Protein	TALONT001609942.p1	TALONT001609942.p1	0	27.99	31	6	16	6	245	27	4.67	9.87	6	1
FALSE	High	Master Protein	ENST00000490574.p1	ENST00000490574.p1	0	27.971	27	6	15	6	400	43.4	5.1	13.28	6	1
FALSE	High	Master Protein	ENST00000392455.p1	ENST00000392455.p1	0	27.969	15	8	16	8	575	66.2	8.98	17.48	8	1
FALSE	High	Master Protein	ENST00000301281.p1	ENST00000301281.p1	0	27.957	18	7	15	7	441	49.7	6.89	14.29	7	1
FALSE	High	Master Protein	ENST00000314940.p2	ENST00000314940.p2	0	27.948	21	5	9	5	305	30.8	9.29	19.27	5	1
FALSE	High	Master Protein	TALONT002524587.p1	TALONT002524587.p1	0	27.924	36	10	14	2	299	34.7	8.57	6.92	10	1
FALSE	High	Master Protein	TALONT002921089.p1	TALONT002921089.p1	0	27.901	22	10	14	10	545	62.1	8.73	3.66	10	1
FALSE	High	Master Protein	ENST00000296370.p1	ENST00000296370.p1	0	27.875	30	5	11	5	113	12.2	4.74	13.97	5	1
FALSE	High	Master Protein	ENST00000444342.p1	ENST00000444342.p1	0	27.854	19	8	10	8	454	48	5.99	14.59	8	1
FALSE	High	Master Protein	ENST00000222214.p1	ENST00000222214.p1	0	27.801	16	7	16	7	438	48.1	8.06	10.01	7	1
FALSE	High	Master Protein	ENST00000349379.p1	ENST00000349379.p1	0	27.788	48	7	18	1	140	16.3	6.8	20.45	7	1
FALSE	High	Master Protein	ENST00000503506.p1	ENST00000503506.p1	0	27.752	12	7	11	7	497	54.5	6.47	12.15	7	1
FALSE	High	Master Protein	ENST00000377045.p1	ENST00000377045.p1	0	27.747	14	7	8	4	606	67.5	9.01	6.8	7	1
FALSE	High	Master Protein	ENST00000246533.p1	ENST00000246533.p1	0	27.73	23	7	18	7	268	28.3	5.2	13.68	7	1
FALSE	High	Master Protein	ENST00000438132.p1	ENST00000438132.p1	0	27.722	9	8	11	8	1052	118.5	7.84	12.7	8	1
FALSE	High	Master Protein	ENST00000218340.p1	ENST00000218340.p1	0	27.717	19	9	19	9	350	39.6	5.12	6.49	9	1
FALSE	High	Master Protein	ENST00000265174.p1	ENST00000265174.p1	0	27.709	20	9	12	8	624	70.8	6.86	5.82	9	1
FALSE	High	Master Protein	ENST00000431926.p1	ENST00000431926.p1	0	27.697	26	7	12	7	342	38.9	5.52	14.6	7	1
FALSE	High	Master Protein	TALONT002360864.p1	TALONT002360864.p1	0	27.687	24	6	9	6	219	24	9.69	13.22	6	1
FALSE	High	Master Protein	ENST00000261267.p1	ENST00000261267.p1	0	27.685	56	7	21	7	148	16.5	9.16	28.55	7	1
FALSE	High	Master Protein	ENST00000610935.p1	ENST00000610935.p1	0	27.68	28	8	8	8	382	40.4	7.96	8.54	8	1
FALSE	High	Master Protein	ENST00000647941.p1	ENST00000647941.p1	0	27.657	13	5	7	5	454	50.1	8.25	12.64	5	1
FALSE	High	Master Protein	ENST00000238647.p1	ENST00000238647.p1	0	27.612	13	8	14	5	796	82.6	8.24	12.14	8	1
FALSE	High	Master Protein	ENST00000247194.p1	ENST00000247194.p1	0	27.603	25	7	18	7	354	38.1	6.68	22.23	7	1
FALSE	High	Master Protein	ENST00000371250.p1	ENST00000371250.p1	0	27.594	21	7	13	7	311	35.1	9.14	16.47	7	1
FALSE	High	Master Protein	ENST00000219070.p1	ENST00000219070.p1	0	27.578	14	9	12	9	660	73.8	5.47	10.64	9	1
FALSE	High	Master Protein	ENST00000368235.p1	ENST00000368235.p1	0	27.542	32	8	14	8	297	32.5	7.97	9.9	8	1
FALSE	High	Master Protein	ENST00000318066.p1	ENST00000318066.p1	0	27.541	39	6	27	6	152	17.1	6.57	42.49	6	1
FALSE	High	Master Protein	TALONT000425587.p1	TALONT000425587.p1	0	27.48	24	8	14	8	365	40.5	5.78	22.15	8	1
FALSE	High	Master Protein	TALONT000459146.p1	TALONT000459146.p1	0	27.471	12	4	12	4	277	30.6	10.42	4.69	4	1
FALSE	High	Master Protein	ENST00000535601.p1	ENST00000535601.p1	0	27.446	13	7	9	7	755	85.8	4.4	8.21	7	1
FALSE	High	Master Protein	ENST00000397995.p1	ENST00000397995.p1	0	27.434	37	6	7	6	190	21.7	9.72	11.12	6	1
FALSE	High	Master Protein	ENST00000232607.p1	ENST00000232607.p1	0	27.429	19	8	10	8	486	52.9	7.69	15.55	8	1
FALSE	High	Master Protein	ENST00000650070.p1	ENST00000650070.p1	0	27.423	12	8	10	8	640	71.6	7.36	13.76	8	1
